transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud
tx_001541,2026-01-29 22:04:15.123794,sender_0041,receiver_0041,44.75,transfer,retail,NYC,atm,0
tx_001542,2026-01-04 11:16:02.123794,sender_0042,receiver_0042,83.49,transfer,online,Chicago,mobile,0
tx_001543,2026-01-05 16:14:46.123794,sender_0043,receiver_0043,121.68,transfer,entertainment,San Diego,mobile,0
tx_001544,2026-01-15 15:52:24.123794,sender_0044,receiver_0044,121.78,transfer,online,Chicago,mobile,0
tx_001545,2026-01-15 18:12:27.123794,sender_0045,receiver_0045,250.94,payment,online,NYC,pos,0
tx_001546,2026-01-13 18:28:23.123794,sender_0046,receiver_0046,90.69,transfer,retail,Chicago,pos,0
tx_001547,2026-01-20 19:35:32.123794,sender_0047,receiver_0047,26.69,transfer,online,Philadelphia,web,0
tx_001548,2026-01-12 17:18:40.123794,sender_0048,receiver_0048,20.66,withdrawal,restaurant,Phoenix,mobile,0
tx_001549,2026-01-16 23:07:05.123794,sender_0049,receiver_0049,24.027486551857653,withdrawal,gas,LA,atm,1
tx_001550,2026-01-23 11:51:35.123794,sender_0050,receiver_0050,68.5,transfer,retail,Philadelphia,atm,0
tx_001551,2026-01-10 18:15:47.123794,sender_0051,receiver_0051,396.22,transfer,restaurant,Phoenix,atm,0
tx_001552,2026-01-05 11:34:53.123794,sender_0052,receiver_0052,31.89,withdrawal,online,NYC,mobile,0
tx_001553,2026-01-14 08:13:22.123794,sender_0053,receiver_0053,107.17,transfer,grocery,NYC,mobile,0
tx_001554,2026-01-07 15:38:58.123794,sender_0054,receiver_0054,17.66,transfer,restaurant,Houston,mobile,0
tx_001555,2026-01-10 21:19:17.123794,sender_0055,receiver_0055,73.13,transfer,online,Philadelphia,mobile,0
tx_001556,2026-01-02 13:37:52.123794,sender_0056,receiver_0056,361.05,transfer,online,San Diego,atm,0
tx_001557,2026-01-24 23:58:16.123794,sender_0057,receiver_0057,152.84,payment,restaurant,Chicago,web,0
tx_001558,2026-01-18 00:40:10.123794,sender_0058,receiver_0058,5.17,withdrawal,gas,San Antonio,atm,0
tx_001559,2026-01-20 17:19:57.123794,sender_0059,receiver_0059,128.51,withdrawal,gas,NYC,mobile,0
tx_001560,2026-01-09 05:20:26.123794,sender_0060,receiver_0060,137.6,payment,online,San Diego,web,0
tx_001561,2026-01-23 11:04:25.123794,sender_0061,receiver_0061,70.83,payment,gas,Phoenix,web,0
tx_001562,2026-01-22 12:57:42.123794,sender_0062,receiver_0062,148.6,payment,online,Phoenix,mobile,0
tx_001563,2026-01-08 17:06:25.123794,sender_0063,receiver_0063,15.64,payment,online,NYC,web,0
tx_001564,2026-01-09 22:24:21.123794,sender_0064,receiver_0064,60.03,transfer,entertainment,NYC,web,0
tx_001565,2026-01-10 03:55:02.123794,sender_0065,receiver_0065,1226.4033457911728,payment,grocery,Philadelphia,pos,1
tx_001566,2026-01-03 12:07:50.123794,sender_0066,receiver_0066,252.12,withdrawal,grocery,NYC,mobile,0
tx_001567,2026-01-23 20:31:46.123794,sender_0067,receiver_0067,124.22,transfer,restaurant,NYC,atm,0
tx_001568,2026-01-06 03:36:19.123794,sender_0068,receiver_0068,14.52,withdrawal,restaurant,NYC,pos,0
tx_001569,2026-01-22 02:12:51.123794,sender_0069,receiver_0069,11.47,payment,grocery,NYC,atm,0
tx_001570,2026-01-11 23:44:42.123794,sender_0070,receiver_0070,64.83,payment,retail,Phoenix,atm,0
tx_001571,2026-01-12 18:06:21.123794,sender_0071,receiver_0071,71.6,transfer,restaurant,Chicago,mobile,0
tx_001572,2026-01-26 12:25:36.123794,sender_0072,receiver_0072,46.97,payment,gas,LA,web,0
tx_001573,2026-01-29 00:44:26.123794,sender_0073,receiver_0073,63.92073846550115,withdrawal,gas,Chicago,atm,1
tx_001574,2026-01-31 02:03:25.123794,sender_0074,receiver_0074,105.16,payment,retail,San Diego,web,0
tx_001575,2026-01-29 07:22:52.123794,sender_0075,receiver_0075,64.41,transfer,grocery,San Diego,mobile,0
tx_001576,2026-01-03 13:14:02.123794,sender_0076,receiver_0076,84.33,transfer,grocery,Houston,pos,0
tx_001577,2026-01-08 12:32:55.123794,sender_0077,receiver_0077,132.97,payment,gas,Houston,web,0
tx_001578,2026-01-23 10:12:44.123794,sender_0078,receiver_0078,36.22,payment,online,LA,pos,0
tx_001579,2026-01-22 05:53:49.123794,sender_0079,receiver_0079,26.23,payment,retail,Houston,web,0
tx_001580,2026-01-14 05:54:24.123794,sender_0080,receiver_0080,287.54,deposit,gas,San Antonio,atm,0
tx_001581,2026-01-18 06:42:05.123794,sender_0081,receiver_0081,17.53,withdrawal,grocery,Houston,atm,0
tx_001582,2026-01-31 01:57:06.123794,sender_0082,receiver_0082,27.01,payment,gas,LA,web,0
tx_001583,2026-01-20 23:20:00.123794,sender_0083,receiver_0083,347.71,transfer,online,Phoenix,mobile,0
tx_001584,2026-01-17 09:18:16.123794,sender_0084,receiver_0084,24.03,transfer,gas,San Diego,mobile,0
tx_001585,2026-01-17 05:36:37.123794,sender_0085,receiver_0085,47.09,payment,retail,San Diego,web,0
tx_001586,2026-01-05 13:09:34.123794,sender_0086,receiver_0086,29.43,withdrawal,grocery,San Antonio,pos,0
tx_001587,2026-01-22 05:43:08.123794,sender_0087,receiver_0087,3.76,withdrawal,grocery,LA,web,0
tx_001588,2026-01-01 21:53:40.123794,sender_0088,receiver_0088,45.38,payment,grocery,LA,mobile,0
tx_001589,2026-01-16 00:58:40.123794,sender_0089,receiver_0089,11.99,transfer,retail,San Diego,mobile,0
tx_001590,2026-01-09 03:23:17.123794,sender_0090,receiver_0090,79.99,deposit,online,NYC,web,0
tx_001591,2026-01-08 06:57:10.123794,sender_0091,receiver_0091,286.71,deposit,entertainment,Phoenix,web,0
tx_001592,2026-01-04 18:15:01.123794,sender_0092,receiver_0092,1.97,payment,gas,Chicago,pos,0
tx_001593,2026-01-03 16:34:25.123794,sender_0093,receiver_0093,29.65,transfer,gas,Chicago,web,0
tx_001594,2026-01-25 09:05:38.123794,sender_0094,receiver_0094,107.61,payment,online,Chicago,mobile,0
tx_001595,2026-01-16 07:58:09.123794,sender_0095,receiver_0095,2.06,withdrawal,restaurant,San Diego,web,0
tx_001596,2026-01-24 04:42:32.123794,sender_0096,receiver_0096,405.21,payment,online,NYC,atm,0
tx_001597,2026-01-20 12:23:58.123794,sender_0097,receiver_0097,96.53,withdrawal,gas,San Antonio,web,0
tx_001598,2026-01-23 11:17:46.123794,sender_0098,receiver_0098,277.22,transfer,grocery,San Diego,mobile,0
tx_001599,2026-01-09 12:12:27.123794,sender_0099,receiver_0099,23.43,transfer,grocery,San Diego,mobile,0
tx_001600,2026-01-02 23:47:30.123794,sender_0100,receiver_0100,81.63513602018841,transfer,online,Chicago,atm,1
tx_001601,2026-01-09 04:36:35.123794,sender_0101,receiver_0101,42.89,deposit,restaurant,Houston,mobile,0
tx_001602,2026-01-09 23:56:30.123794,sender_0102,receiver_0102,1349.26,payment,retail,San Diego,mobile,0
tx_001603,2026-01-26 00:43:39.123794,sender_0103,receiver_0103,394.32,withdrawal,gas,Chicago,mobile,0
tx_001604,2026-01-24 16:44:32.123794,sender_0104,receiver_0104,66.59,transfer,retail,Houston,pos,0
tx_001605,2026-01-05 09:55:01.123794,sender_0105,receiver_0105,79.97,deposit,restaurant,LA,mobile,0
tx_001606,2026-01-20 10:45:00.123794,sender_0106,receiver_0106,141.51,withdrawal,grocery,NYC,atm,0
tx_001607,2026-01-11 10:08:01.123794,sender_0107,receiver_0107,1973.04,transfer,entertainment,Chicago,web,0
tx_001608,2026-01-22 02:58:31.123794,sender_0108,receiver_0108,432.3819142104811,withdrawal,restaurant,Philadelphia,web,1
tx_001609,2026-01-18 08:41:46.123794,sender_0109,receiver_0109,58.49,transfer,online,Philadelphia,atm,0
tx_001610,2026-01-04 03:23:57.123794,sender_0110,receiver_0110,32.85,transfer,online,NYC,mobile,0
tx_001611,2026-01-21 05:18:05.123794,sender_0111,receiver_0111,77.66,transfer,restaurant,San Diego,mobile,0
tx_001612,2026-01-12 06:20:27.123794,sender_0112,receiver_0112,22.63,deposit,online,Houston,mobile,0
tx_001613,2026-01-15 14:34:12.123794,sender_0113,receiver_0113,114.91,deposit,retail,Houston,web,0
tx_001614,2026-01-02 00:55:09.123794,sender_0114,receiver_0114,6.37,transfer,restaurant,San Diego,pos,0
tx_001615,2026-01-05 10:30:14.123794,sender_0115,receiver_0115,36.94,withdrawal,online,LA,pos,0
tx_001616,2026-01-05 20:52:28.123794,sender_0116,receiver_0116,164.34,payment,online,San Antonio,atm,0
tx_001617,2026-01-12 13:49:42.123794,sender_0117,receiver_0117,94.98,withdrawal,grocery,Phoenix,pos,0
tx_001618,2026-01-16 19:08:16.123794,sender_0118,receiver_0118,27.28,transfer,gas,Philadelphia,pos,0
tx_001619,2026-01-12 13:39:36.123794,sender_0119,receiver_0119,38.55,payment,grocery,Chicago,atm,0
tx_001620,2026-01-30 15:13:06.123794,sender_0120,receiver_0120,258.01,payment,online,LA,mobile,0
tx_001621,2026-01-20 03:27:59.123794,sender_0121,receiver_0121,8.89,transfer,retail,Houston,web,0
tx_001622,2026-01-02 19:38:43.123794,sender_0122,receiver_0122,8.96,transfer,online,Chicago,pos,0
tx_001623,2026-01-03 11:28:11.123794,sender_0123,receiver_0123,13.54,payment,grocery,LA,web,0
tx_001624,2026-01-15 20:10:00.123794,sender_0124,receiver_0124,53.73,transfer,restaurant,San Diego,atm,0
tx_001625,2026-01-14 22:17:56.123794,sender_0125,receiver_0125,7.13,deposit,retail,Houston,mobile,0
tx_001626,2026-01-10 02:18:06.123794,sender_0126,receiver_0126,228.04,transfer,gas,San Diego,mobile,0
tx_001627,2026-01-23 06:44:19.123794,sender_0127,receiver_0127,13.65,deposit,retail,Houston,mobile,0
tx_001628,2026-01-02 19:06:47.123794,sender_0128,receiver_0128,76.44,transfer,online,Houston,mobile,0
tx_001629,2026-01-03 09:59:09.123794,sender_0129,receiver_0129,22.91,transfer,grocery,San Diego,pos,0
tx_001630,2026-01-08 01:42:38.123794,sender_0130,receiver_0130,222.5734168207174,transfer,gas,San Diego,mobile,1
tx_001631,2026-01-08 03:32:34.123794,sender_0131,receiver_0131,4.93,withdrawal,restaurant,LA,web,0
tx_001632,2026-01-30 06:00:47.123794,sender_0132,receiver_0132,245.18,withdrawal,online,San Diego,mobile,0
tx_001633,2026-01-12 10:46:46.123794,sender_0133,receiver_0133,12.91,transfer,retail,Chicago,mobile,0
tx_001634,2026-01-26 18:24:16.123794,sender_0134,receiver_0134,11.03,transfer,online,NYC,mobile,0
tx_001635,2026-01-03 06:56:27.123794,sender_0135,receiver_0135,1936.26,payment,restaurant,Phoenix,pos,0
tx_001636,2026-01-19 19:06:57.123794,sender_0136,receiver_0136,125.39,payment,grocery,San Diego,atm,0
tx_001637,2026-01-26 21:18:47.123794,sender_0137,receiver_0137,231.28,withdrawal,online,San Diego,web,0
tx_001638,2026-01-24 17:13:34.123794,sender_0138,receiver_0138,108.67,transfer,gas,NYC,pos,0
tx_001639,2026-01-15 03:54:19.123794,sender_0139,receiver_0139,132.86504444877525,payment,online,San Antonio,pos,1
tx_001640,2026-01-24 07:43:46.123794,sender_0140,receiver_0140,7.69,withdrawal,grocery,San Diego,web,0
tx_001641,2026-01-08 12:49:53.123794,sender_0141,receiver_0141,34.87,deposit,grocery,Chicago,mobile,0
tx_001642,2026-01-25 09:05:16.123794,sender_0142,receiver_0142,12.59,payment,gas,Philadelphia,mobile,0
tx_001643,2026-01-04 17:08:09.123794,sender_0143,receiver_0143,13.77,transfer,gas,Houston,mobile,0
tx_001644,2026-01-26 17:44:27.123794,sender_0144,receiver_0144,5.08,transfer,online,LA,mobile,0
tx_001645,2026-01-09 01:14:31.123794,sender_0145,receiver_0145,64.83,payment,grocery,San Antonio,mobile,0
tx_001646,2026-01-28 11:35:12.123794,sender_0146,receiver_0146,578.31,payment,retail,LA,mobile,0
tx_001647,2026-01-19 05:11:38.123794,sender_0147,receiver_0147,126.12,withdrawal,online,LA,pos,0
tx_001648,2026-01-24 02:39:18.123794,sender_0148,receiver_0148,46.59,withdrawal,restaurant,NYC,atm,0
tx_001649,2026-01-15 17:44:09.123794,sender_0149,receiver_0149,51.37,payment,restaurant,Philadelphia,mobile,0
tx_001650,2026-01-13 14:11:48.123794,sender_0150,receiver_0150,0.56,payment,online,Chicago,atm,0
tx_001651,2026-01-25 20:01:00.123794,sender_0151,receiver_0151,28.91,payment,grocery,Chicago,atm,0
tx_001652,2026-01-10 18:55:41.123794,sender_0152,receiver_0152,6.42,transfer,entertainment,Phoenix,mobile,0
tx_001653,2026-01-07 06:13:19.123794,sender_0153,receiver_0153,66.79,transfer,online,NYC,web,0
tx_001654,2026-01-25 02:33:04.123794,sender_0154,receiver_0154,36.97,payment,grocery,San Diego,mobile,0
tx_001655,2026-01-17 17:51:10.123794,sender_0155,receiver_0155,14.82,transfer,online,Chicago,mobile,0
tx_001656,2026-01-28 12:47:35.123794,sender_0156,receiver_0156,64.58,transfer,restaurant,Chicago,web,0
tx_001657,2026-01-23 01:55:06.123794,sender_0157,receiver_0157,63.75,transfer,grocery,NYC,mobile,0
tx_001658,2026-01-20 11:54:43.123794,sender_0158,receiver_0158,532.69,transfer,retail,NYC,mobile,0
tx_001659,2026-01-24 04:26:59.123794,sender_0159,receiver_0159,152.88,transfer,grocery,San Diego,web,0
tx_001660,2026-01-19 19:22:29.123794,sender_0160,receiver_0160,75.6,payment,online,Chicago,pos,0
tx_001661,2026-01-07 01:02:26.123794,sender_0161,receiver_0161,13.18,payment,entertainment,Philadelphia,atm,0
tx_001662,2026-01-27 10:52:49.123794,sender_0162,receiver_0162,10.91,payment,gas,NYC,atm,0
tx_001663,2026-01-28 14:29:48.123794,sender_0163,receiver_0163,134.06,payment,gas,Phoenix,atm,0
tx_001664,2026-01-13 04:17:12.123794,sender_0164,receiver_0164,40.44,deposit,grocery,San Diego,atm,0
tx_001665,2026-01-08 21:33:54.123794,sender_0165,receiver_0165,79.36,transfer,grocery,LA,mobile,0
tx_001666,2026-01-18 19:07:04.123794,sender_0166,receiver_0166,236.75,payment,grocery,Phoenix,pos,0
tx_001667,2026-01-05 03:19:56.123794,sender_0167,receiver_0167,5.64,transfer,retail,San Diego,atm,0
tx_001668,2026-01-18 03:28:54.123794,sender_0168,receiver_0168,443.88,payment,retail,Philadelphia,mobile,0
tx_001669,2026-01-17 18:12:07.123794,sender_0169,receiver_0169,233.71,deposit,online,NYC,web,0
tx_001670,2026-01-29 00:19:48.123794,sender_0170,receiver_0170,2.51,withdrawal,restaurant,Chicago,web,0
tx_001671,2026-01-09 23:47:57.123794,sender_0171,receiver_0171,1862.43,payment,retail,NYC,mobile,0
tx_001672,2026-01-08 13:19:36.123794,sender_0172,receiver_0172,88.42,payment,restaurant,San Diego,mobile,0
tx_001673,2026-01-06 12:04:14.123794,sender_0173,receiver_0173,26.63,payment,gas,Phoenix,mobile,0
tx_001674,2026-01-02 00:26:14.123794,sender_0174,receiver_0174,118.94,transfer,restaurant,San Diego,pos,0
tx_001675,2026-01-18 14:16:36.123794,sender_0175,receiver_0175,12.6,payment,grocery,NYC,mobile,0
tx_001676,2026-01-20 08:40:38.123794,sender_0176,receiver_0176,123.87,payment,retail,Chicago,mobile,0
tx_001677,2026-01-04 23:58:11.123794,sender_0177,receiver_0177,16.61,transfer,online,NYC,mobile,0
tx_001678,2026-01-17 02:58:46.123794,sender_0178,receiver_0178,1130.64,transfer,online,Chicago,atm,0
tx_001679,2026-01-24 13:11:10.123794,sender_0179,receiver_0179,59.75,withdrawal,online,NYC,pos,0
tx_001680,2026-01-29 03:57:43.123794,sender_0180,receiver_0180,144.71,transfer,online,LA,web,0
tx_001681,2026-01-14 06:39:54.123794,sender_0181,receiver_0181,16.79,transfer,grocery,San Diego,mobile,0
tx_001682,2026-01-04 12:57:43.123794,sender_0182,receiver_0182,185.81,payment,restaurant,NYC,web,0
tx_001683,2026-01-04 15:55:05.123794,sender_0183,receiver_0183,53.58,transfer,retail,Houston,atm,0
tx_001684,2026-01-23 13:14:13.123794,sender_0184,receiver_0184,6.57,withdrawal,grocery,San Diego,atm,0
tx_001685,2026-01-01 21:12:44.123794,sender_0185,receiver_0185,38.16,payment,entertainment,San Diego,atm,0
tx_001686,2026-01-03 11:29:44.123794,sender_0186,receiver_0186,988.97,withdrawal,restaurant,LA,mobile,0
tx_001687,2026-01-16 05:05:38.123794,sender_0187,receiver_0187,198.04,transfer,gas,San Diego,mobile,0
tx_001688,2026-01-13 12:22:08.123794,sender_0188,receiver_0188,30.92,withdrawal,restaurant,LA,mobile,0
tx_001689,2026-01-17 04:57:31.123794,sender_0189,receiver_0189,3.31,withdrawal,retail,Chicago,pos,0
tx_001690,2026-01-06 03:27:45.123794,sender_0190,receiver_0190,15.66,transfer,restaurant,San Diego,web,0
tx_001691,2026-01-09 15:28:02.123794,sender_0191,receiver_0191,6.62,transfer,online,San Antonio,atm,0
tx_001692,2026-01-08 20:36:34.123794,sender_0192,receiver_0192,3.43,withdrawal,restaurant,San Diego,pos,0
tx_001693,2026-01-10 01:11:24.123794,sender_0193,receiver_0193,177.4,transfer,online,San Diego,pos,0
tx_001694,2026-01-17 05:29:15.123794,sender_0194,receiver_0194,59.95,transfer,grocery,LA,mobile,0
tx_001695,2026-01-27 02:23:20.123794,sender_0195,receiver_0195,806.47,transfer,grocery,Houston,mobile,0
tx_001696,2026-01-10 11:19:34.123794,sender_0196,receiver_0196,12.23,transfer,grocery,Chicago,pos,0
tx_001697,2026-01-28 05:52:43.123794,sender_0197,receiver_0197,54.41,transfer,gas,Chicago,pos,0
tx_001698,2026-01-23 10:08:10.123794,sender_0198,receiver_0198,6.74,payment,gas,NYC,web,0
tx_001699,2026-01-24 08:20:15.123794,sender_0199,receiver_0199,22.37,payment,online,LA,pos,0
tx_001700,2026-01-17 14:32:38.123794,sender_0200,receiver_0200,39.13,transfer,restaurant,San Diego,mobile,0
tx_001701,2026-01-29 16:59:19.123794,sender_0201,receiver_0201,31.13,withdrawal,grocery,San Diego,mobile,0
tx_001702,2026-01-25 20:16:41.123794,sender_0202,receiver_0202,59.16,payment,grocery,Phoenix,web,0
tx_001703,2026-01-13 15:35:37.123794,sender_0203,receiver_0203,234.49,deposit,grocery,Houston,atm,0
tx_001704,2026-01-27 14:26:13.123794,sender_0204,receiver_0204,200.26,deposit,restaurant,Philadelphia,web,0
tx_001705,2026-01-03 10:09:48.123794,sender_0205,receiver_0205,17.22,withdrawal,grocery,Phoenix,web,0
tx_001706,2026-01-05 16:30:08.123794,sender_0206,receiver_0206,52.17,deposit,restaurant,San Diego,mobile,0
tx_001707,2026-01-02 08:42:36.123794,sender_0207,receiver_0207,179.67,withdrawal,restaurant,NYC,mobile,0
tx_001708,2026-01-10 08:55:04.123794,sender_0208,receiver_0208,258.17,withdrawal,online,Chicago,pos,0
tx_001709,2026-01-06 08:23:13.123794,sender_0209,receiver_0209,20.25,transfer,online,San Diego,mobile,0
tx_001710,2026-01-16 12:26:11.123794,sender_0210,receiver_0210,157.94,transfer,gas,San Diego,atm,0
tx_001711,2026-01-14 07:21:43.123794,sender_0211,receiver_0211,89.72,withdrawal,grocery,Houston,atm,0
tx_001712,2026-01-13 17:12:46.123794,sender_0212,receiver_0212,11.03,payment,gas,NYC,atm,0
tx_001713,2026-01-28 06:24:33.123794,sender_0213,receiver_0213,181.32,withdrawal,grocery,San Diego,pos,0
tx_001714,2026-01-06 01:58:38.123794,sender_0214,receiver_0214,68.53,withdrawal,grocery,Phoenix,mobile,0
tx_001715,2026-01-23 18:40:16.123794,sender_0215,receiver_0215,4.01,transfer,online,San Antonio,web,0
tx_001716,2026-01-14 00:26:21.123794,sender_0216,receiver_0216,35.14,withdrawal,gas,Chicago,mobile,0
tx_001717,2026-01-12 18:15:33.123794,sender_0217,receiver_0217,57.96,transfer,entertainment,LA,mobile,0
tx_001718,2026-01-12 08:16:09.123794,sender_0218,receiver_0218,22.0,transfer,grocery,NYC,web,0
tx_001719,2026-01-18 14:41:20.123794,sender_0219,receiver_0219,344.59,payment,online,Houston,mobile,0
tx_001720,2026-01-30 05:15:41.123794,sender_0220,receiver_0220,363.84,transfer,online,NYC,pos,0
tx_001721,2026-01-04 02:59:16.123794,sender_0221,receiver_0221,30.76,payment,gas,NYC,atm,0
tx_001722,2026-01-24 03:20:00.123794,sender_0222,receiver_0222,26.09,payment,gas,Chicago,mobile,0
tx_001723,2026-01-28 10:15:25.123794,sender_0223,receiver_0223,44.84,transfer,online,Chicago,mobile,0
tx_001724,2026-01-05 02:27:59.123794,sender_0224,receiver_0224,40.44,withdrawal,retail,LA,mobile,0
tx_001725,2026-01-05 07:48:57.123794,sender_0225,receiver_0225,22.45,payment,restaurant,NYC,web,0
tx_001726,2026-01-15 21:45:23.123794,sender_0226,receiver_0226,0.21,transfer,grocery,San Diego,atm,0
tx_001727,2026-01-17 00:04:32.123794,sender_0227,receiver_0227,759.16,transfer,restaurant,NYC,web,0
tx_001728,2026-01-02 17:18:33.123794,sender_0228,receiver_0228,54.63,withdrawal,gas,Chicago,mobile,0
tx_001729,2026-01-28 12:17:57.123794,sender_0229,receiver_0229,41.78,withdrawal,retail,LA,mobile,0
tx_001730,2026-01-22 13:16:37.123794,sender_0230,receiver_0230,88.92,transfer,online,San Diego,mobile,0
tx_001731,2026-01-16 22:29:16.123794,sender_0231,receiver_0231,48.42,transfer,grocery,Chicago,web,0
tx_001732,2026-01-01 22:55:44.123794,sender_0232,receiver_0232,28.63,withdrawal,gas,NYC,mobile,0
tx_001733,2026-01-05 14:36:44.123794,sender_0233,receiver_0233,12.08,payment,grocery,NYC,mobile,0
tx_001734,2026-01-21 05:02:24.123794,sender_0234,receiver_0234,3.46,transfer,retail,Philadelphia,mobile,0
tx_001735,2026-01-06 23:34:43.123794,sender_0235,receiver_0235,7.16,payment,retail,Philadelphia,web,0
tx_001736,2026-01-27 15:42:02.123794,sender_0236,receiver_0236,10.23,payment,grocery,Chicago,web,0
tx_001737,2026-01-31 01:21:05.123794,sender_0237,receiver_0237,144.95,withdrawal,restaurant,NYC,atm,0
tx_001738,2026-01-02 01:18:16.123794,sender_0238,receiver_0238,161.89,transfer,retail,Chicago,web,0
